x[m], T[K]
62.6743,300
62.6783,300
62.6823,300
62.6863,300
62.6903,300
62.6943,300
62.6982,300
62.7022,300
62.7062,300
62.7102,300
62.7142,300
62.7182,300
62.7222,300
62.7262,300
62.7301,300
62.7341,300
62.7381,300
62.7421,300
62.7461,300
62.7501,300
62.7541,300
62.7581,300
62.762,300
62.766,300
62.77,300
62.774,300
62.778,300
62.782,300
62.786,300
62.79,300
62.7939,300
62.7979,300
62.8019,300
62.8059,300
62.8099,300
62.8139,300
62.8179,300
62.8219,300
62.8258,300
62.8298,300
62.8338,300
62.8378,300
62.8418,300
62.8458,300
62.8498,300
62.8538,300
62.8577,300
62.8617,300
62.8657,300
62.8697,300
62.8737,300
62.8777,300
62.8817,300
62.8857,300
62.8896,300
62.8936,300
62.8976,300
62.9016,300
62.9056,300
62.9096,300
62.9136,300
62.9176,300
62.9215,300
62.9255,300
62.9295,300
62.9335,300
62.9375,300
62.9415,300
62.9455,300
62.9495,300
62.9534,300
62.9574,300
62.9614,300
62.9654,300
62.9694,300
62.9734,300
62.9774,300
62.9814,300
62.9853,300
62.9893,300
62.9933,300
62.9973,300
63.0013,300
63.0053,300
63.0093,300
63.0133,300
63.0172,300
63.0212,300
63.0252,300
63.0292,300
63.0332,300
63.0372,300
63.0412,300
63.0452,300
63.0491,300
63.0531,300
63.0571,300
63.0611,300
63.0651,300
63.0691,300
63.0731,300
63.0771,300
63.081,300
63.085,300
63.089,300
63.093,300
63.097,300
63.101,300
63.105,300
63.109,300
63.1129,300
63.1169,300
63.1209,300
63.1249,300
63.1289,300
63.1329,300
63.1369,300
63.1409,300
63.1448,300
63.1488,300
63.1528,300
63.1568,300
63.1608,300
63.1648,300
63.1688,300
63.1728,300
63.1767,300
63.1807,300
63.1847,300
63.1887,300
63.1927,300
63.1967,300
63.2007,300
63.2047,300
63.2086,300
63.2126,300
63.2166,300
63.2206,300
63.2246,300
63.2286,300
63.2326,300
63.2366,300
63.2405,300
63.2445,300
63.2485,300
63.2525,300
63.2565,300
63.2605,300
63.2645,300
63.2685,300
63.2724,300
63.2764,300
63.2804,300
63.2844,300
63.2884,300
63.2924,300
63.2964,300
63.3004,300
63.3043,300
63.3083,300
63.3123,300
63.3163,300
63.3203,300
63.3243,300
63.3283,300
63.3323,300
63.3362,300
63.3402,300
63.3442,300
63.3482,300
63.3522,300
63.3562,300
63.3602,300
63.3642,300
63.3681,300
63.3721,300
63.3761,300
63.3801,300
63.3841,300
63.3881,300
63.3921,300
63.3961,300
63.4,300
63.404,300
63.408,300
63.412,300
63.416,300
63.42,300
63.424,300
63.428,300
63.4319,300
63.4359,300
63.4399,300
63.4439,300
63.4479,300
63.4519,300
63.4559,300
63.4599,300
63.4638,300
63.4678,300
63.4718,300
63.4758,300
63.4798,300
63.4838,300
63.4878,300
63.4918,300
63.4957,300
63.4997,300
63.5037,300
63.5077,300
63.5117,300
63.5157,300
63.5197,300
63.5237,300
63.5276,300
63.5316,300
63.5356,300
63.5396,300
63.5436,300
63.5476,300
63.5516,300
63.5556,300
63.5595,300
63.5635,300
63.5675,300
63.5715,300
63.5755,300
63.5795,300
63.5835,300
63.5875,300
63.5914,300
63.5954,300
63.5994,300
63.6034,300
63.6074,300
63.6114,300
63.6154,300
63.6194,300
63.6233,300
63.6273,300
63.6313,300
63.6353,300
63.6393,300
63.6433,300
63.6473,300
63.6513,300
63.6552,300
63.6592,300
63.6632,300
63.6672,300
63.6712,300
63.6752,300
63.6792,300
63.6832,300
63.6871,300
63.6911,300
63.6951,300
63.6991,300
63.7031,300
63.7071,300
63.7111,300
63.7151,300
63.719,300
63.723,300
63.727,300
63.731,300
63.735,300
63.739,300
63.743,300
63.747,300
63.7509,300
63.7549,300
63.7589,300
63.7629,300
63.7669,300
63.7709,300
63.7749,300
63.7789,300
63.7828,300
63.7868,300
63.7908,300
63.7948,300
63.7988,300
63.8028,300
63.8068,300
63.8108,300
63.8147,300
63.8187,300
63.8227,300
63.8267,300
63.8307,300
63.8347,300
63.8387,300
63.8427,300
63.8466,300
63.8506,300
63.8546,300
63.8586,300
63.8626,300
63.8666,300
63.8706,300
63.8746,300
63.8785,300
63.8825,300
63.8865,300
63.8905,300
63.8945,300
63.8985,300
63.9025,300
63.9065,300
63.9104,300
63.9144,300
63.9184,300
63.9224,300
63.9264,300
63.9304,300
63.9344,300
63.9384,300
63.9423,300
63.9463,300
63.9503,300
63.9543,300
63.9583,300
63.9623,300
63.9663,300
63.9703,300
63.9742,300
63.9782,300
63.9822,300
63.9862,300
63.9902,300
63.9942,300
63.9982,300
64.0022,300
64.0061,300
64.0101,300
64.0141,300
64.0181,300
64.0221,300
64.0261,300
64.0301,300
64.0341,300
64.038,300
64.042,300
64.046,300
64.05,300
64.054,300
64.058,300
64.062,300
64.066,300
64.0699,300
64.0739,300
64.0779,300
64.0819,300
64.0859,300
64.0899,300
64.0939,300
64.0979,300
64.1018,300
64.1058,300
64.1098,300
64.1138,300
64.1178,300
64.1218,300
64.1258,300
64.1298,300
64.1337,300
64.1377,300
64.1417,300
64.1457,300
64.1497,300
64.1537,300
64.1577,300
64.1617,300
64.1656,300
64.1696,300
64.1736,300
64.1776,300
64.1816,300
64.1856,300
64.1896,300
64.1936,300
64.1975,300
64.2015,300
64.2055,300
64.2095,300
64.2135,300
64.2175,300
64.2215,300
64.2255,300
64.2294,300
64.2334,300
64.2374,300
64.2414,300
64.2454,300
64.2494,300
64.2534,300
64.2574,300
64.2613,300
64.2653,300
64.2693,300
64.2733,300
64.2773,300
64.2813,300
64.2853,300
64.2893,300
64.2932,300
64.2972,300
64.3012,300
64.3052,300
64.3092,300
64.3132,300
64.3172,300
64.3212,300
64.3251,300
64.3291,300
64.3331,300
64.3371,300
64.3411,300
64.3451,300
64.3491,300
64.3531,300
64.357,300
64.361,300
64.365,300
64.369,300
64.373,300
64.377,300
64.381,300
64.385,300
64.3889,300
64.3929,300
64.3969,300
64.4009,300
64.4049,300
64.4089,300
64.4129,300
64.4169,300
64.4208,300
64.4248,300
64.4288,300
64.4328,300
64.4368,300
64.4408,300
64.4448,300
64.4488,300
64.4527,300
64.4567,300
64.4607,300
64.4647,300
64.4687,300
64.4727,300
64.4767,300
64.4807,300
64.4846,300
64.4886,300
64.4926,300
64.4966,300
64.5006,300
64.5046,300
64.5086,300
64.5126,300
64.5165,300
64.5205,300
64.5245,300
64.5285,300
64.5325,300
64.5365,300
64.5405,300
64.5445,300
64.5484,300
64.5524,300
64.5564,300
64.5604,300
64.5644,300
64.5684,300
64.5724,300
64.5764,300
64.5803,300
64.5843,300
64.5883,300
64.5923,300
64.5963,300
64.6003,300
64.6043,300
64.6083,300
64.6122,300
64.6162,300
64.6202,300
64.6242,300
64.6282,300
64.6322,300
64.6362,300
64.6402,300
64.6441,300
64.6481,300
64.6521,300
64.6561,300
64.6601,300
64.6641,300
64.6681,300
64.6721,300
64.676,300
64.68,300
64.684,300
64.688,300
64.692,300
64.696,300
64.7,300
64.704,300
64.7079,300
64.7119,300
64.7159,300
64.7199,300
64.7239,300
64.7279,300
64.7319,300
64.7359,300
64.7398,300
64.7438,300
64.7478,300
64.7518,300
64.7558,300
64.7598,300
64.7638,300
64.7678,300
64.7717,300
64.7757,300
64.7797,300
64.7837,300
64.7877,300
64.7917,300
64.7957,300
64.7997,300
64.8036,300
64.8076,300
64.8116,300
64.8156,300
64.8196,300
64.8236,300
64.8276,300
64.8316,300
64.8355,300
64.8395,300
64.8435,300
64.8475,300
64.8515,300
64.8555,300
64.8595,300
64.8635,300
64.8674,300
64.8714,300
64.8754,300
64.8794,300
64.8834,300
64.8874,300
64.8914,300
64.8954,300
64.8993,300
64.9033,300
64.9073,300
64.9113,300
64.9153,300
64.9193,300
64.9233,300
64.9273,300
64.9312,300
64.9352,300
64.9392,300
64.9432,300
64.9472,300
64.9512,300
64.9552,300
64.9592,300
64.9631,300
64.9671,300
64.9711,300
64.9751,300
64.9791,300
64.9831,300
64.9871,300
64.9911,300
64.995,300
64.999,300
65.003,300
65.007,300
65.011,300
65.015,300
65.019,300
65.023,300
65.0269,300
65.0309,300
65.0349,300
65.0389,300
65.0429,300
65.0469,300
65.0509,300
65.0549,300
65.0588,300
65.0628,300
65.0668,300
65.0708,300
65.0748,300
65.0788,300
65.0828,300
65.0868,300
65.0907,300
65.0947,300
65.0987,300
65.1027,300
65.1067,300
65.1107,300
65.1147,300
65.1187,300
65.1226,300
65.1266,300
65.1306,300
65.1346,300
65.1386,300
65.1426,300
65.1466,300
65.1506,300
65.1545,300
65.1585,300
65.1625,300
65.1665,300
65.1705,300
65.1745,300
65.1785,300
65.1825,300
65.1864,300
65.1904,300
65.1944,300
65.1984,300
65.2024,300
65.2064,300
65.2104,300
65.2144,300
65.2183,300
65.2223,300
65.2263,300
65.2303,300
65.2343,300
65.2383,300
65.2423,300
65.2463,300
65.2502,300
65.2542,300
65.2582,300
65.2622,300
65.2662,300
65.2702,300
65.2742,300
65.2782,300
65.2821,300
65.2861,300
65.2901,300
65.2941,300
65.2981,300
65.3021,300
65.3061,300
65.3101,300
65.314,300
65.318,300
65.322,300
65.326,300
65.33,300
65.334,300
65.338,300
65.342,300
65.3459,300
65.3499,300
65.3539,300
65.3579,300
65.3619,300
65.3659,300
65.3699,300
65.3739,300
65.3778,300
65.3818,300
65.3858,300
65.3898,300
65.3938,300
65.3978,300
65.4018,300
65.4058,300
65.4097,300
65.4137,300
65.4177,300
65.4217,300
65.4257,300
65.4297,300
65.4337,300
65.4377,300
65.4416,300
65.4456,300
65.4496,300
65.4536,300
65.4576,300
65.4616,300
65.4656,300
65.4696,300
65.4735,300
65.4775,300
65.4815,300
65.4855,300
65.4895,300
65.4935,300
65.4975,300
65.5015,300
65.5054,300
65.5094,300
65.5134,300
65.5174,300
65.5214,300
65.5254,300
65.5294,300
65.5334,300
65.5373,300
65.5413,300
65.5453,300
65.5493,300
65.5533,300
65.5573,300
65.5613,300
65.5653,300
65.5692,300
65.5732,300
65.5772,300
65.5812,300
65.5852,300
65.5892,300
65.5932,300
65.5972,300
65.6011,300
65.6051,300
65.6091,300
65.6131,300
65.6171,300
65.6211,300
65.6251,300
65.6291,300
65.633,300
65.637,300
65.641,300
65.645,300
65.649,300
65.653,300
65.657,300
65.661,300
65.6649,300
65.6689,300
65.6729,300
65.6769,300
65.6809,300
65.6849,300
65.6889,300
65.6929,300
65.6968,300
65.7008,300
65.7048,300
65.7088,300
65.7128,300
65.7168,300
65.7208,300
65.7248,300
65.7287,300
65.7327,300
65.7367,300
65.7407,300
65.7447,300
65.7487,300
65.7527,300
65.7567,300
65.7606,300
65.7646,300
65.7686,300
65.7726,300
65.7766,300
65.7806,300
65.7846,300
65.7886,300
65.7925,300
65.7965,300
65.8005,300
65.8045,300
65.8085,300
65.8125,300
65.8165,300
65.8205,300
65.8244,300
65.8284,300
65.8324,300
65.8364,300
65.8404,300
65.8444,300
65.8484,300
65.8524,300
65.8563,300
65.8603,300
65.8643,300
65.8683,300
65.8723,300
65.8763,300
65.8803,300
65.8843,300
65.8882,300
65.8922,300
65.8962,300
65.9002,300
65.9042,300
65.9082,300
65.9122,300
65.9162,300
65.9201,300
65.9241,300
65.9281,300
65.9321,300
65.9361,300
65.9401,300
65.9441,300
65.9481,300
65.952,300
65.956,300
65.96,300
65.964,300
65.968,300
65.972,300
65.976,300
65.98,300
65.9839,300
65.9879,300
65.9919,300
65.9959,300
65.9999,300
66.0039,300
66.0079,300
66.0119,300
66.0158,300
66.0198,300
66.0238,300
66.0278,300
66.0318,300
66.0358,300
66.0398,300
66.0438,300
66.0477,300
66.0517,300
66.0557,300
66.0597,300
66.0637,300
66.0677,300
66.0717,300
66.0757,300
66.0796,300
66.0836,300
66.0876,300
66.0916,300
66.0956,300
66.0996,300
66.1036,300
66.1076,300
66.1115,300
66.1155,300
66.1195,300
66.1235,300
66.1275,300
66.1315,300
66.1355,300
66.1395,300
66.1434,300
66.1474,300
66.1514,300
66.1554,300
66.1594,300
66.1634,300
66.1674,300
66.1714,300
66.1753,300
66.1793,300
66.1833,300
66.1873,300
66.1913,300
66.1953,300
66.1993,300
66.2033,300
66.2072,300
66.2112,300
66.2152,300
66.2192,300
66.2232,300
66.2272,300
66.2312,300
66.2352,300
66.2391,300
66.2431,300
66.2471,300
66.2511,300
66.2551,300
66.2591,300
66.2631,300
66.2671,300
66.271,300
66.275,300
66.279,300
66.283,300
66.287,300
66.291,300
66.295,300
66.299,300
66.3029,300
66.3069,300
66.3109,300
66.3149,300
66.3189,300
66.3229,300
66.3269,300
66.3309,300
66.3348,300
66.3388,300
66.3428,300
66.3468,300
66.3508,300
66.3548,300
66.3588,300
66.3628,300
66.3667,300
66.3707,300
66.3747,300
66.3787,300
66.3827,300
66.3867,300
66.3907,300
66.3947,300
66.3986,300
66.4026,300
66.4066,300
66.4106,300
66.4146,300
66.4186,300
66.4226,300
66.4266,300
66.4305,300
66.4345,300
66.4385,300
66.4425,300
66.4465,300
66.4505,300
66.4545,300
66.4585,300
66.4624,300
66.4664,300
66.4704,300
66.4744,300
66.4784,300
66.4824,300
66.4864,300
66.4904,300
66.4943,300
66.4983,300
66.5023,300
66.5063,300
66.5103,300
66.5143,300
66.5183,300
66.5223,300
66.5262,300
66.5302,300
66.5342,300
66.5382,300
66.5422,300
66.5462,300
66.5502,300
66.5542,300
66.5581,300
66.5621,300
66.5661,300
66.5701,300
66.5741,300
66.5781,300
66.5821,300
66.5861,300
66.59,300
66.594,300
66.598,300
66.602,300
66.606,300
66.61,300
66.614,300
66.618,300
66.6219,300
66.6259,300
66.6299,300
66.6339,300
66.6379,300
66.6419,300
66.6459,300
66.6499,300
66.6538,300
66.6578,300
66.6618,300
66.6658,300
66.6698,300
66.6738,300
66.6778,300
66.6818,300
66.6857,300
66.6897,300
66.6937,300
66.6977,300
66.7017,300
66.7057,300
66.7097,300
66.7137,300
66.7176,300
66.7216,300
66.7256,300
66.7296,300
66.7336,300
66.7376,300
66.7416,300
66.7456,300
66.7495,300
66.7535,300
66.7575,300
66.7615,300
66.7655,300
66.7695,300
66.7735,300
66.7775,300
66.7814,300
66.7854,300
66.7894,300
66.7934,300
66.7974,300
66.8014,300
66.8054,300
66.8094,300
66.8133,300
66.8173,300
66.8213,300
66.8253,300
66.8293,300
66.8333,300
66.8373,300
66.8413,300
66.8452,300
66.8492,300
66.8532,300
66.8572,300
66.8612,300
66.8652,300
66.8692,300
66.8732,300
66.8771,300
66.8811,300
66.8851,300
66.8891,300
66.8931,300
66.8971,300
66.9011,300
66.9051,300
66.909,300
66.913,300
66.917,300
66.921,300
66.925,300
66.929,300
66.933,300
66.937,300
66.9409,300
66.9449,300
66.9489,300
66.9529,300
66.9569,300
66.9609,300
66.9649,300
66.9689,300
66.9728,300
66.9768,300
66.9808,300
66.9848,300
66.9888,300
66.9928,300
66.9968,300
67.0008,300
67.0047,300
67.0087,300
67.0127,300
67.0167,300
67.0207,300
67.0247,300
67.0287,300
67.0327,300
67.0366,300
67.0406,300
67.0446,300
67.0486,300
67.0526,300
67.0566,300
67.0606,300
67.0646,300
67.0685,300
67.0725,300
67.0765,300
67.0805,300
67.0845,300
67.0885,300
67.0925,300
67.0965,300
67.1004,300
67.1044,300
67.1084,300
67.1124,300
67.1164,300
67.1204,300
67.1244,300
67.1284,300
67.1323,300
67.1363,300
67.1403,300
67.1443,300
67.1483,300
67.1523,300
67.1563,300
67.1603,300
67.1642,300
67.1682,300
67.1722,300
67.1762,300
67.1802,300
67.1842,300
67.1882,300
67.1922,300
67.1961,300
67.2001,300
67.2041,300
67.2081,300
67.2121,300
67.2161,300
67.2201,300
67.2241,300
67.228,300
67.232,300
67.236,300
67.24,300
67.244,300
67.248,300
67.252,300
67.256,300
67.2599,300
67.2639,300
67.2679,300
67.2719,300
67.2759,300
67.2799,300
67.2839,300
67.2879,300
67.2918,300
67.2958,300
67.2998,300
67.3038,300
67.3078,300
67.3118,300
67.3158,300
67.3198,300
67.3237,300
67.3277,300
67.3317,300
67.3357,300
67.3397,300
67.3437,300
67.3477,300
67.3517,300
67.3556,300
67.3596,300
67.3636,300
67.3676,300
67.3716,300
67.3756,300
67.3796,300
67.3836,300
67.3875,300
67.3915,300
67.3955,300
67.3995,300
67.4035,300
67.4075,300
67.4115,300
67.4155,300
67.4194,300
67.4234,300
67.4274,300
67.4314,300
67.4354,300
67.4394,300
67.4434,300
67.4474,300
67.4513,300
67.4553,300
67.4593,300
67.4633,300
67.4673,300
67.4713,300
67.4753,300
67.4793,300
67.4832,300
67.4872,300
67.4912,300
67.4952,300
67.4992,300
67.5032,300
67.5072,300
67.5112,300
67.5151,300
67.5191,300
67.5231,300
67.5271,300
67.5311,300
67.5351,300
67.5391,300
67.5431,300
67.547,300
67.551,300
67.555,300
67.559,300
67.563,300
67.567,300
67.571,300
67.575,300
67.5789,300
67.5829,300
67.5869,300
67.5909,300
67.5949,300
67.5989,300
67.6029,300
67.6069,300
67.6108,300
67.6148,300
67.6188,300
67.6228,300
67.6268,300
67.6308,300
67.6348,300
67.6388,300
67.6427,300
67.6467,300
67.6507,300
67.6547,300
67.6587,300
67.6627,300
67.6667,300
67.6707,300
67.6746,300
67.6786,300
67.6826,300
67.6866,300
67.6906,300
67.6946,300
67.6986,300
67.7026,300
67.7065,300
67.7105,300
67.7145,300
67.7185,300
67.7225,300
67.7265,300
67.7305,300
67.7345,300
67.7384,300
67.7424,300
67.7464,300
67.7504,300
67.7544,300
67.7584,300
67.7624,300
67.7664,300
67.7703,300
67.7743,300
67.7783,300
67.7823,300
67.7863,300
67.7903,300
67.7943,300
67.7983,300
67.8022,300
67.8062,300
67.8102,300
67.8142,300
67.8182,300
67.8222,300
67.8262,300
67.8302,300
67.8341,300
67.8381,300
67.8421,300
67.8461,300
67.8501,300
67.8541,300
67.8581,300
67.8621,300
67.866,300
67.87,300
67.874,300
67.878,300
67.882,300
67.886,300
67.89,300
67.894,300
67.8979,300
67.9019,300
67.9059,300
67.9099,300
67.9139,300
67.9179,300
67.9219,300
67.9259,300
67.9298,300
67.9338,300
67.9378,300
67.9418,300
67.9458,300
67.9498,300
67.9538,300
67.9578,300
67.9617,300
67.9657,300
67.9697,300
67.9737,300
67.9777,300
67.9817,300
67.9857,300
67.9897,300
67.9936,300
67.9976,300
68.0016,300
68.0056,300
68.0096,300
68.0136,300
68.0176,300
68.0216,300
68.0255,300
68.0295,300
68.0335,300
68.0375,300
68.0415,300
68.0455,300
68.0495,300
68.0535,300
68.0574,300
68.0614,300
68.0654,300
68.0694,300
68.0734,300
68.0774,300
68.0814,300
68.0854,300
68.0893,300
68.0933,300
68.0973,300
68.1013,300
68.1053,300
68.1093,300
68.1133,300
68.1173,300
68.1212,300
68.1252,300
68.1292,300
68.1332,300
68.1372,300
68.1412,300
68.1452,300
68.1492,300
68.1531,300
68.1571,300
68.1611,300
68.1651,300
68.1691,300
68.1731,300
68.1771,300
68.1811,300
68.185,300
68.189,300
68.193,300
68.197,300
68.201,300
68.205,300
68.209,300
68.213,300
68.2169,300
68.2209,300
68.2249,300
68.2289,300
68.2329,300
68.2369,300
68.2409,300
68.2449,300
68.2488,300
68.2528,300
68.2568,300
68.2608,300
68.2648,300
68.2688,300
68.2728,300
68.2768,300
68.2807,300
68.2847,300
68.2887,300
68.2927,300
68.2967,300
68.3007,300
68.3047,300
68.3087,300
68.3126,300
68.3166,300
68.3206,300
68.3246,300
68.3286,300
68.3326,300
68.3366,300
68.3406,300
68.3445,300
68.3485,300
68.3525,300
68.3565,300
68.3605,300
68.3645,300
68.3685,300
68.3725,300
68.3764,300
68.3804,300
68.3844,300
68.3884,300
68.3924,300
68.3964,300
68.4004,300
68.4044,300
68.4083,300
68.4123,300
68.4163,300
68.4203,300
68.4243,300
68.4283,300
68.4323,300
68.4363,300
68.4402,300
68.4442,300
68.4482,300
68.4522,300
68.4562,300
68.4602,300
68.4642,300
68.4682,300
68.4721,300
68.4761,300
68.4801,300
68.4841,300
68.4881,300
68.4921,300
68.4961,300
68.5001,300
68.504,300
68.508,300
68.512,300
68.516,300
68.52,300
68.524,300
68.528,300
68.532,300
68.5359,300
68.5399,300
68.5439,300
68.5479,300
68.5519,300
68.5559,300
68.5599,300
68.5639,300
68.5678,300
68.5718,300
68.5758,300
68.5798,300
68.5838,300
68.5878,300
68.5918,300
68.5958,300
68.5997,300
68.6037,300
68.6077,300
68.6117,300
68.6157,300
68.6197,300
68.6237,300
68.6277,300
68.6316,300
68.6356,300
68.6396,300
68.6436,300
68.6476,300
68.6516,300
68.6556,300
68.6596,300
68.6635,300
68.6675,300
68.6715,300
68.6755,300
68.6795,300
68.6835,300
68.6875,300
68.6915,300
68.6954,300
68.6994,300
68.7034,300
68.7074,300
68.7114,300
68.7154,300
68.7194,300
68.7234,300
68.7273,300
68.7313,300
68.7353,300
68.7393,300
68.7433,300
68.7473,300
68.7513,300
68.7553,300
68.7592,300
68.7632,300
68.7672,300
68.7712,300
68.7752,300
68.7792,300
68.7832,300
68.7872,300
68.7911,300
68.7951,300
68.7991,300
68.8031,300
68.8071,300
68.8111,300
68.8151,300
68.8191,300
68.823,300
68.827,300
68.831,300
68.835,300
68.839,300
68.843,300
68.847,300
68.851,300
68.8549,300
68.8589,300
68.8629,300
68.8669,300
68.8709,300
68.8749,300
68.8789,300
68.8829,300
68.8868,300
68.8908,300
68.8948,300
68.8988,300
68.9028,300
68.9068,300
68.9108,300
68.9148,300
68.9187,300
68.9227,300
68.9267,300
68.9307,300
68.9347,300
68.9387,300
68.9427,300
68.9467,300
68.9506,300
68.9546,300
68.9586,300
68.9626,300
68.9666,300
68.9706,300
68.9746,300
68.9786,300
68.9825,300
68.9865,300
68.9905,300
68.9945,300
68.9985,300
69.0025,300
69.0065,300
69.0105,300
69.0144,300
69.0184,300
69.0224,300
69.0264,300
69.0304,300
69.0344,300
69.0384,300
69.0424,300
69.0463,300
69.0503,300
69.0543,300
69.0583,300
69.0623,300
69.0663,300
69.0703,300
69.0743,300
69.0782,300
69.0822,300
69.0862,300
69.0902,300
69.0942,300
69.0982,300
69.1022,300
69.1062,300
69.1101,300
69.1141,300
69.1181,300
69.1221,300
69.1261,300
69.1301,300
69.1341,300
69.1381,300
69.142,300
69.146,300
69.15,300
69.154,300
69.158,300
69.162,300
69.166,300
69.17,300
69.1739,300
69.1779,300
69.1819,300
69.1859,300
69.1899,300
69.1939,300
69.1979,300
69.2019,300
69.2058,300
69.2098,300
69.2138,300
69.2178,300
69.2218,300
69.2258,300
69.2298,300
69.2338,300
69.2377,300
69.2417,300
69.2457,300
69.2497,300
69.2537,300
69.2577,300
69.2617,300
69.2657,300
69.2696,300
69.2736,300
69.2776,300
69.2816,300
69.2856,300
69.2896,300
69.2936,300
69.2976,300
69.3015,300
69.3055,300
69.3095,300
69.3135,300
69.3175,300
69.3215,300
69.3255,300
69.3295,300
69.3334,300
69.3374,300
69.3414,300
69.3454,300
69.3494,300
69.3534,300
69.3574,300
69.3614,300
69.3653,300
69.3693,300
69.3733,300
69.3773,300
69.3813,300
69.3853,300
69.3893,300
69.3933,300
69.3972,300
69.4012,300
69.4052,300
69.4092,300
69.4132,300
69.4172,300
69.4212,300
69.4252,300
69.4291,300
69.4331,300
69.4371,300
69.4411,300
69.4451,300
69.4491,300
69.4531,300
69.4571,300
69.461,300
69.465,300
69.469,300
69.473,300
69.477,300
69.481,300
69.485,300
69.489,300
69.4929,300
69.4969,300
69.5009,300
69.5049,300
69.5089,300
69.5129,300
69.5169,300
69.5209,300
69.5248,300
69.5288,300
69.5328,300
69.5368,300
69.5408,300
69.5448,300
69.5488,300
69.5528,300
69.5567,300
69.5607,300
69.5647,300
69.5687,300
69.5727,300
69.5767,300
69.5807,300
69.5847,300
69.5886,300
69.5926,300
69.5966,300
69.6006,300
69.6046,300
69.6086,300
69.6126,300
69.6166,300
69.6205,300
69.6245,300
69.6285,300
69.6325,300
69.6365,300
69.6405,300
69.6445,300
69.6485,300
69.6524,300
69.6564,300
69.6604,300
69.6644,300
69.6684,300
69.6724,300
69.6764,300
69.6804,300
69.6843,300
69.6883,300
69.6923,300
69.6963,300
69.7003,300
69.7043,300
69.7083,300
69.7123,300
69.7162,300
69.7202,300
69.7242,300
69.7282,300
69.7322,300
69.7362,300
69.7402,300
69.7442,300
69.7481,300
69.7521,300
69.7561,300
69.7601,300
69.7641,300
69.7681,300
69.7721,300
69.7761,300
69.78,300
69.784,300
69.788,300
69.792,300
69.796,300
69.8,300
69.804,300
69.808,300
69.8119,300
69.8159,300
69.8199,300
69.8239,300
69.8279,300
69.8319,300
69.8359,300
69.8399,300
69.8438,300
69.8478,300
69.8518,300
69.8558,300
69.8598,300
69.8638,300
69.8678,300
69.8718,300
69.8757,300
69.8797,300
69.8837,300
69.8877,300
69.8917,300
69.8957,300
69.8997,300
69.9037,300
69.9076,300
69.9116,300
69.9156,300
69.9196,300
69.9236,300
69.9276,300
69.9316,300
69.9356,300
69.9395,300
69.9435,300
69.9475,300
69.9515,300
69.9555,300
69.9595,300
69.9635,300
69.9675,300
69.9714,300
69.9754,300
69.9794,300
69.9834,300
69.9874,300
69.9914,300
69.9954,300
69.9994,300
70.0033,300
70.0073,300
70.0113,300
70.0153,300
70.0193,300
70.0233,300
70.0273,300
70.0313,300
70.0352,300
70.0392,300
70.0432,300
70.0472,300
70.0512,300
70.0552,300
70.0592,300
70.0632,300
70.0671,300
70.0711,300
70.0751,300
70.0791,300
70.0831,300
70.0871,300
70.0911,300
70.0951,300
70.099,300
70.103,300
70.107,300
70.111,300
70.115,300
70.119,300
70.123,300
70.127,300
70.1309,300
70.1349,300
70.1389,300
70.1429,300
70.1469,300
70.1509,300
70.1549,300
70.1589,300
70.1628,300
70.1668,300
70.1708,300
70.1748,300
70.1788,300
70.1828,300
70.1868,300
70.1908,300
70.1947,300
70.1987,300
70.2027,300
70.2067,300
70.2107,300
70.2147,300
70.2187,300
70.2227,300
70.2266,300
70.2306,300
70.2346,300
70.2386,300
70.2426,300
70.2466,300
70.2506,300
70.2546,300
70.2585,300
70.2625,300
70.2665,300
70.2705,300
70.2745,300
70.2785,300
70.2825,300
70.2865,300
70.2904,300
70.2944,300
70.2984,300
70.3024,300
70.3064,300
70.3104,300
70.3144,300
70.3184,300
70.3223,300
70.3263,300
70.3303,300
70.3343,300
70.3383,300
70.3423,300
70.3463,300
70.3503,300
70.3542,300
70.3582,300
70.3622,300
70.3662,300
70.3702,300
70.3742,300
70.3782,300
70.3822,300
70.3861,300
70.3901,300
70.3941,300
70.3981,300
70.4021,300
70.4061,300
70.4101,300
70.4141,300
70.418,300
70.422,300
70.426,300
70.43,300
70.434,300
70.438,300
70.442,300
70.446,300
70.4499,300
70.4539,300
70.4579,300
70.4619,300
70.4659,300
70.4699,300
70.4739,300
70.4779,300
70.4818,300
70.4858,300
70.4898,300
70.4938,300
70.4978,300
70.5018,300
70.5058,300
70.5098,300
70.5137,300
70.5177,300
70.5217,300
70.5257,300
70.5297,300
70.5337,300
70.5377,300
70.5417,300
70.5456,300
70.5496,300
70.5536,300
70.5576,300
70.5616,300
70.5656,300
70.5696,300
70.5736,300
70.5775,300
70.5815,300
70.5855,300
70.5895,300
70.5935,300
70.5975,300
70.6015,300
70.6055,300
70.6094,300
70.6134,300
70.6174,300
70.6214,300
70.6254,300
70.6294,300
70.6334,300
70.6374,300
70.6413,300
70.6453,300
70.6493,300
70.6533,300
70.6573,300
70.6613,300
70.6653,300
70.6693,300
70.6732,300
70.6772,300
70.6812,300
70.6852,300
70.6892,300
70.6932,300
70.6972,300
70.7012,300
70.7051,300
70.7091,300
70.7131,300
70.7171,300
70.7211,300
70.7251,300
70.7291,300
70.7331,300
70.737,300
70.741,300
70.745,300
70.749,300
70.753,300
70.757,300
