time,Twall,T1,P0,mdot,heff,sdot_mm_s,recession_mm,thickness_mm,mode,iter,Tw_stat,sdot_mm_s,dP01_Pa,dx_surf_m,k_surf
260,1996,1936.62,101325,0.0116176,194.247,0.0414317,5.15,44.85,ABL,3,1997.12,0.0414317,2.58831,0.000453034,2.99072
260.2,1996,1936.63,101325,0.0116167,194.248,0.0414363,5.15829,44.8417,ABL,3,1997.12,0.0414363,2.58764,0.000452951,2.99072
260.4,1996,1936.65,101325,0.0116159,194.248,0.0414408,5.16657,44.8334,ABL,3,1997.12,0.0414408,2.58697,0.000452867,2.99072
260.6,1996,1936.66,101325,0.011615,194.249,0.0414453,5.17486,44.8251,ABL,3,1997.12,0.0414453,2.5863,0.000452783,2.99072
260.8,1996,1936.67,101325,0.0116142,194.249,0.0414498,5.18315,44.8168,ABL,3,1997.12,0.0414498,2.58563,0.0004527,2.99071
261,1996,1936.68,101325,0.0116133,194.25,0.0414543,5.19144,44.8086,ABL,3,1997.12,0.0414543,2.58496,0.000452616,2.99071
261.2,1996,1936.69,101325,0.0116124,194.25,0.0414588,5.19973,44.8003,ABL,3,1997.12,0.0414588,2.58429,0.000452532,2.99071
261.4,1996,1936.7,101325,0.0116116,194.25,0.0414633,5.20803,44.792,ABL,3,1997.12,0.0414633,2.58362,0.000452448,2.99071
261.6,1996,1936.71,101325,0.0116107,194.251,0.0414677,5.21632,44.7837,ABL,3,1997.12,0.0414677,2.58295,0.000452365,2.99071
261.8,1996,1936.72,101325,0.0116099,194.251,0.0414722,5.22461,44.7754,ABL,3,1997.12,0.0414722,2.58228,0.000452281,2.99071
262,1996,1936.73,101325,0.011609,194.252,0.0414766,5.23291,44.7671,ABL,3,1997.12,0.0414766,2.58162,0.000452197,2.99071
262.2,1996,1936.74,101325,0.0116081,194.252,0.041481,5.2412,44.7588,ABL,3,1997.12,0.041481,2.58095,0.000452113,2.99071
262.4,1996,1936.75,101325,0.0116073,194.252,0.0414854,5.2495,44.7505,ABL,3,1997.12,0.0414854,2.58028,0.000452029,2.99071
262.6,1996,1936.76,101325,0.0116064,194.253,0.0414898,5.2578,44.7422,ABL,3,1997.12,0.0414898,2.57961,0.000451946,2.99071
262.8,1996,1936.77,101325,0.0116056,194.253,0.0414941,5.2661,44.7339,ABL,3,1997.12,0.0414941,2.57894,0.000451862,2.99071
263,1996,1936.78,101325,0.0116047,194.254,0.0414985,5.2744,44.7256,ABL,3,1997.12,0.0414985,2.57827,0.000451778,2.9907
263.2,1996,1936.79,101325,0.0116039,194.254,0.0415028,5.2827,44.7173,ABL,3,1997.12,0.0415028,2.57761,0.000451694,2.9907
263.4,1996,1936.81,101325,0.011603,194.255,0.0415072,5.291,44.709,ABL,3,1997.12,0.0415072,2.57694,0.00045161,2.9907
263.6,1996,1936.82,101325,0.0116022,194.255,0.0415115,5.2993,44.7007,ABL,3,1997.12,0.0415115,2.57627,0.000451526,2.9907
263.8,1996,1936.83,101325,0.0116013,194.255,0.0415158,5.3076,44.6924,ABL,3,1997.12,0.0415158,2.57561,0.000451443,2.9907
264,1996,1936.84,101325,0.0116005,194.256,0.04152,5.31591,44.6841,ABL,3,1997.12,0.04152,2.57494,0.000451359,2.9907
264.2,1996,1936.85,101325,0.0115996,194.256,0.0415243,5.32421,44.6758,ABL,3,1997.12,0.0415243,2.57427,0.000451275,2.9907
264.4,1996,1936.86,101325,0.0115987,194.257,0.0415285,5.33252,44.6675,ABL,3,1997.12,0.0415285,2.5736,0.000451191,2.9907
264.6,1996,1936.87,101325,0.0115979,194.257,0.0415328,5.34082,44.6592,ABL,3,1997.12,0.0415328,2.57294,0.000451107,2.9907
264.8,1996,1936.88,101325,0.011597,194.258,0.041537,5.34913,44.6509,ABL,3,1997.12,0.041537,2.57227,0.000451023,2.9907
265,1996,1936.89,101325,0.0115962,194.258,0.0415412,5.35744,44.6426,ABL,3,1997.12,0.0415412,2.57161,0.000450939,2.9907
265.2,1996,1936.9,101325,0.0115954,194.258,0.0415454,5.36575,44.6343,ABL,3,1997.12,0.0415454,2.57094,0.000450855,2.9907
265.4,1996,1936.91,101325,0.0115945,194.259,0.0415496,5.37405,44.6259,ABL,3,1997.12,0.0415496,2.57027,0.000450771,2.99069
265.6,1996,1936.92,101325,0.0115937,194.259,0.0415538,5.38237,44.6176,ABL,3,1997.12,0.0415538,2.56961,0.000450687,2.99069
265.8,1996,1936.93,101325,0.0115928,194.26,0.0415579,5.39068,44.6093,ABL,3,1997.12,0.0415579,2.56894,0.000450603,2.99069
266,1996,1936.94,101325,0.011592,194.26,0.0415621,5.39899,44.601,ABL,3,1997.12,0.0415621,2.56828,0.000450519,2.99069
266.2,1996,1936.96,101325,0.0115911,194.26,0.0415662,5.4073,44.5927,ABL,3,1997.12,0.0415662,2.56761,0.000450435,2.99069
266.4,1996,1936.97,101325,0.0115903,194.261,0.0415703,5.41561,44.5844,ABL,3,1997.12,0.0415703,2.56695,0.000450352,2.99069
266.6,1996,1936.98,101325,0.0115894,194.261,0.0415744,5.42393,44.5761,ABL,3,1997.12,0.0415744,2.56628,0.000450268,2.99069
266.8,1996,1936.99,101325,0.0115886,194.262,0.0415785,5.43224,44.5678,ABL,3,1997.12,0.0415785,2.56561,0.000450184,2.99069
267,1996,1937,101325,0.0115877,194.262,0.0415825,5.44056,44.5594,ABL,3,1997.12,0.0415825,2.56495,0.0004501,2.99069
267.2,1996,1937.01,101325,0.0115869,194.262,0.0415866,5.44888,44.5511,ABL,3,1997.12,0.0415866,2.56429,0.000450016,2.99069
267.4,1996,1937.02,101325,0.011586,194.263,0.0415906,5.4572,44.5428,ABL,3,1997.12,0.0415906,2.56362,0.000449932,2.99069
267.6,1996,1937.03,101325,0.0115852,194.263,0.0415947,5.46551,44.5345,ABL,3,1997.12,0.0415947,2.56296,0.000449847,2.99069
267.8,1996,1937.04,101325,0.0115844,194.264,0.0415987,5.47383,44.5262,ABL,3,1997.12,0.0415987,2.56229,0.000449763,2.99069
268,1996,1937.05,101325,0.0115835,194.264,0.0416027,5.48215,44.5178,ABL,3,1997.12,0.0416027,2.56163,0.000449679,2.99068
268.2,1996,1937.06,101325,0.0115827,194.265,0.0416067,5.49047,44.5095,ABL,3,1997.12,0.0416067,2.56096,0.000449595,2.99068
268.4,1996,1937.07,101325,0.0115818,194.265,0.0416107,5.4988,44.5012,ABL,3,1997.12,0.0416107,2.5603,0.000449511,2.99068
268.6,1996,1937.08,101325,0.011581,194.265,0.0416146,5.50712,44.4929,ABL,3,1997.12,0.0416146,2.55964,0.000449427,2.99068
268.8,1996,1937.09,101325,0.0115802,194.266,0.0416186,5.51544,44.4846,ABL,3,1997.12,0.0416186,2.55897,0.000449343,2.99068
269,1996,1937.11,101325,0.0115793,194.266,0.0416225,5.52377,44.4762,ABL,3,1997.12,0.0416225,2.55831,0.000449259,2.99068
269.2,1996,1937.12,101325,0.0115785,194.267,0.0416265,5.53209,44.4679,ABL,3,1997.12,0.0416265,2.55765,0.000449175,2.99068
269.4,1996,1937.13,101325,0.0115776,194.267,0.0416304,5.54042,44.4596,ABL,3,1997.12,0.0416304,2.55698,0.000449091,2.99068
269.6,1996,1937.14,101325,0.0115768,194.267,0.0416343,5.54874,44.4513,ABL,3,1997.12,0.0416343,2.55632,0.000449007,2.99068
269.8,1996,1937.15,101325,0.011576,194.268,0.0416382,5.55707,44.4429,ABL,3,1997.12,0.0416382,2.55566,0.000448923,2.99068
270,1996,1937.16,101325,0.0115751,194.268,0.041642,5.5654,44.4346,ABL,3,1997.12,0.041642,2.55499,0.000448839,2.99068
270.2,1996,1937.17,101325,0.0115743,194.269,0.0416459,5.57373,44.4263,ABL,3,1997.12,0.0416459,2.55433,0.000448754,2.99068
270.4,1996,1937.18,101325,0.0115735,194.269,0.0416498,5.58206,44.4179,ABL,3,1997.12,0.0416498,2.55367,0.00044867,2.99068
270.6,1996,1937.19,101325,0.0115726,194.269,0.0416536,5.59039,44.4096,ABL,3,1997.12,0.0416536,2.55301,0.000448586,2.99068
270.8,1996,1937.2,101325,0.0115718,194.27,0.0416574,5.59872,44.4013,ABL,3,1997.12,0.0416574,2.55234,0.000448502,2.99067
271,1996,1937.21,101325,0.011571,194.27,0.0416612,5.60705,44.3929,ABL,3,1997.12,0.0416612,2.55168,0.000448418,2.99067
271.2,1996,1937.22,101325,0.0115701,194.271,0.041665,5.61538,44.3846,ABL,3,1997.12,0.041665,2.55102,0.000448334,2.99067
271.4,1996,1937.23,101325,0.0115693,194.271,0.0416688,5.62372,44.3763,ABL,3,1997.12,0.0416688,2.55036,0.000448249,2.99067
271.6,1996,1937.25,101325,0.0115685,194.272,0.0416726,5.63205,44.3679,ABL,3,1997.12,0.0416726,2.5497,0.000448165,2.99067
271.8,1996,1937.26,101325,0.0115676,194.272,0.0416764,5.64039,44.3596,ABL,3,1997.12,0.0416764,2.54903,0.000448081,2.99067
272,1996,1937.27,101325,0.0115668,194.272,0.0416801,5.64872,44.3513,ABL,3,1997.12,0.0416801,2.54837,0.000447997,2.99067
272.2,1996,1937.28,101325,0.011566,194.273,0.0416838,5.65706,44.3429,ABL,3,1997.12,0.0416838,2.54771,0.000447913,2.99067
272.4,1996,1937.29,101325,0.0115651,194.273,0.0416876,5.66539,44.3346,ABL,3,1997.12,0.0416876,2.54705,0.000447829,2.99067
272.6,1996,1937.3,101325,0.0115643,194.274,0.0416913,5.67373,44.3263,ABL,3,1997.12,0.0416913,2.54639,0.000447744,2.99067
272.8,1996,1937.31,101325,0.0115635,194.274,0.041695,5.68207,44.3179,ABL,3,1997.12,0.041695,2.54573,0.00044766,2.99067
273,1996,1937.32,101325,0.0115627,194.274,0.0416987,5.69041,44.3096,ABL,3,1997.12,0.0416987,2.54507,0.000447576,2.99067
273.2,1996,1937.33,101325,0.0115618,194.275,0.0417024,5.69875,44.3012,ABL,3,1997.12,0.0417024,2.54441,0.000447492,2.99067
273.4,1996,1937.34,101325,0.011561,194.275,0.041706,5.70709,44.2929,ABL,3,1997.12,0.041706,2.54375,0.000447407,2.99067
273.6,1996,1937.35,101325,0.0115602,194.276,0.0417097,5.71543,44.2846,ABL,3,1997.12,0.0417097,2.54309,0.000447323,2.99067
273.8,1996,1937.36,101325,0.0115593,194.276,0.0417133,5.72378,44.2762,ABL,3,1997.12,0.0417133,2.54243,0.000447239,2.99066
274,1996,1937.37,101325,0.0115585,194.276,0.0417169,5.73212,44.2679,ABL,3,1997.12,0.0417169,2.54177,0.000447155,2.99066
274.2,1996,1937.38,101325,0.0115577,194.277,0.0417206,5.74046,44.2595,ABL,3,1997.12,0.0417206,2.54111,0.00044707,2.99066
274.4,1996,1937.4,101325,0.0115569,194.277,0.0417242,5.74881,44.2512,ABL,3,1997.12,0.0417242,2.54045,0.000446986,2.99066
274.6,1996,1937.41,101325,0.011556,194.278,0.0417278,5.75715,44.2428,ABL,3,1997.12,0.0417278,2.53979,0.000446902,2.99066
274.8,1996,1937.42,101325,0.0115552,194.278,0.0417314,5.7655,44.2345,ABL,3,1997.12,0.0417314,2.53913,0.000446817,2.99066
275,1996,1937.43,101325,0.0115544,194.278,0.0417349,5.77384,44.2262,ABL,3,1997.12,0.0417349,2.53847,0.000446733,2.99066
275.2,1996,1937.44,101325,0.0115536,194.279,0.0417385,5.78219,44.2178,ABL,3,1997.12,0.0417385,2.53781,0.000446649,2.99066
275.4,1996,1937.45,101325,0.0115527,194.279,0.041742,5.79054,44.2095,ABL,3,1997.12,0.041742,2.53715,0.000446564,2.99066
275.6,1996,1937.46,101325,0.0115519,194.28,0.0417456,5.79889,44.2011,ABL,3,1997.12,0.0417456,2.53649,0.00044648,2.99066
275.8,1996,1937.47,101325,0.0115511,194.28,0.0417491,5.80724,44.1928,ABL,3,1997.12,0.0417491,2.53583,0.000446396,2.99066
276,1996,1937.48,101325,0.0115503,194.28,0.0417526,5.81559,44.1844,ABL,3,1997.12,0.0417526,2.53517,0.000446311,2.99066
276.2,1996,1937.49,101325,0.0115495,194.281,0.0417561,5.82394,44.1761,ABL,3,1997.12,0.0417561,2.53451,0.000446227,2.99066
276.4,1996,1937.5,101325,0.0115486,194.281,0.0417596,5.83229,44.1677,ABL,3,1997.12,0.0417596,2.53385,0.000446143,2.99066
276.6,1996,1937.51,101325,0.0115478,194.282,0.0417631,5.84064,44.1594,ABL,3,1997.12,0.0417631,2.53319,0.000446058,2.99066
276.8,1996,1937.52,101325,0.011547,194.282,0.0417666,5.849,44.151,ABL,3,1997.12,0.0417666,2.53254,0.000445974,2.99065
277,1996,1937.54,101325,0.0115462,194.282,0.04177,5.85735,44.1426,ABL,3,1997.12,0.04177,2.53188,0.00044589,2.99065
277.2,1996,1937.55,101325,0.0115453,194.283,0.0417735,5.8657,44.1343,ABL,3,1997.12,0.0417735,2.53122,0.000445805,2.99065
277.4,1996,1937.56,101325,0.0115445,194.283,0.0417769,5.87406,44.1259,ABL,3,1997.12,0.0417769,2.53056,0.000445721,2.99065
277.6,1996,1937.57,101325,0.0115437,194.284,0.0417804,5.88242,44.1176,ABL,3,1997.12,0.0417804,2.5299,0.000445636,2.99065
277.8,1996,1937.58,101325,0.0115429,194.284,0.0417838,5.89077,44.1092,ABL,3,1997.12,0.0417838,2.52924,0.000445552,2.99065
278,1996,1937.59,101325,0.0115421,194.284,0.0417872,5.89913,44.1009,ABL,3,1997.12,0.0417872,2.52859,0.000445468,2.99065
278.2,1996,1937.6,101325,0.0115413,194.285,0.0417906,5.90749,44.0925,ABL,3,1997.12,0.0417906,2.52793,0.000445383,2.99065
278.4,1996,1937.61,101325,0.0115404,194.285,0.041794,5.91585,44.0842,ABL,3,1997.12,0.041794,2.52727,0.000445299,2.99065
278.6,1996,1937.62,101325,0.0115396,194.286,0.0417973,5.9242,44.0758,ABL,3,1997.12,0.0417973,2.52661,0.000445214,2.99065
278.8,1996,1937.63,101325,0.0115388,194.286,0.0418007,5.93256,44.0674,ABL,3,1997.12,0.0418007,2.52596,0.00044513,2.99065
279,1996,1937.64,101325,0.011538,194.286,0.041804,5.94092,44.0591,ABL,3,1997.12,0.041804,2.5253,0.000445045,2.99065
279.2,1996,1937.65,101325,0.0115372,194.287,0.0418074,5.94929,44.0507,ABL,3,1997.12,0.0418074,2.52464,0.000444961,2.99065
279.4,1996,1937.66,101325,0.0115364,194.287,0.0418107,5.95765,44.0424,ABL,3,1997.12,0.0418107,2.52398,0.000444876,2.99065
279.6,1996,1937.68,101325,0.0115355,194.288,0.041814,5.96601,44.034,ABL,3,1997.12,0.041814,2.52333,0.000444792,2.99065
279.8,1996,1937.69,101325,0.0115347,194.288,0.0418173,5.97437,44.0256,ABL,3,1997.12,0.0418173,2.52267,0.000444708,2.99065
280,1996,1937.7,101325,0.0115339,194.288,0.0418206,5.98274,44.0173,ABL,3,1997.12,0.0418206,2.52201,0.000444623,2.99065
280.2,1996,1937.71,101325,0.0115331,194.289,0.0418239,5.9911,44.0089,ABL,3,1997.12,0.0418239,2.52136,0.000444539,2.99064
280.4,1996,1937.72,101325,0.0115323,194.289,0.0418272,5.99947,44.0005,ABL,3,1997.12,0.0418272,2.5207,0.000444454,2.99064
280.6,1996,1937.73,101325,0.0115315,194.29,0.0418305,6.00783,43.9922,ABL,3,1997.12,0.0418305,2.52004,0.00044437,2.99064
280.8,1996,1937.74,101325,0.0115306,194.29,0.0418337,6.0162,43.9838,ABL,3,1997.12,0.0418337,2.51939,0.000444285,2.99064
281,1996,1937.75,101325,0.0115298,194.29,0.041837,6.02457,43.9754,ABL,3,1997.12,0.041837,2.51873,0.000444201,2.99064
281.2,1996,1937.76,101325,0.011529,194.291,0.0418402,6.03293,43.9671,ABL,3,1997.12,0.0418402,2.51807,0.000444116,2.99064
281.4,1996,1937.77,101325,0.0115282,194.291,0.0418434,6.0413,43.9587,ABL,3,1997.12,0.0418434,2.51742,0.000444031,2.99064
281.6,1996,1937.78,101325,0.0115274,194.292,0.0418467,6.04967,43.9503,ABL,3,1997.12,0.0418467,2.51676,0.000443947,2.99064
281.8,1996,1937.79,101325,0.0115266,194.292,0.0418499,6.05804,43.942,ABL,3,1997.12,0.0418499,2.51611,0.000443862,2.99064
282,1996,1937.81,101325,0.0115258,194.292,0.0418531,6.06641,43.9336,ABL,3,1997.12,0.0418531,2.51545,0.000443778,2.99064
282.2,1996,1937.82,101325,0.011525,194.293,0.0418562,6.07478,43.9252,ABL,3,1997.12,0.0418562,2.51479,0.000443693,2.99064
282.4,1996,1937.83,101325,0.0115241,194.293,0.0418594,6.08315,43.9168,ABL,3,1997.12,0.0418594,2.51414,0.000443609,2.99064
282.6,1996,1937.84,101325,0.0115233,194.294,0.0418626,6.09153,43.9085,ABL,3,1997.12,0.0418626,2.51348,0.000443524,2.99064
282.8,1996,1937.85,101325,0.0115225,194.294,0.0418657,6.0999,43.9001,ABL,3,1997.12,0.0418657,2.51283,0.00044344,2.99064
283,1996,1937.86,101325,0.0115217,194.294,0.0418689,6.10827,43.8917,ABL,3,1997.12,0.0418689,2.51217,0.000443355,2.99064
283.2,1996,1937.87,101325,0.0115209,194.295,0.041872,6.11665,43.8834,ABL,3,1997.12,0.041872,2.51152,0.00044327,2.99064
283.4,1996,1937.88,101325,0.0115201,194.295,0.0418752,6.12502,43.875,ABL,3,1997.12,0.0418752,2.51086,0.000443186,2.99064
283.6,1996,1937.89,101325,0.0115193,194.296,0.0418783,6.1334,43.8666,ABL,3,1997.12,0.0418783,2.51021,0.000443101,2.99064
283.8,1996,1937.9,101325,0.0115185,194.296,0.0418814,6.14177,43.8582,ABL,3,1997.12,0.0418814,2.50955,0.000443017,2.99063
284,1996,1937.91,101325,0.0115177,194.296,0.0418845,6.15015,43.8499,ABL,3,1997.12,0.0418845,2.5089,0.000442932,2.99063
284.2,1996,1937.92,101325,0.0115169,194.297,0.0418876,6.15853,43.8415,ABL,3,1997.12,0.0418876,2.50824,0.000442847,2.99063
284.4,1996,1937.93,101325,0.011516,194.297,0.0418906,6.1669,43.8331,ABL,3,1997.12,0.0418906,2.50759,0.000442763,2.99063
284.6,1996,1937.95,101325,0.0115152,194.298,0.0418937,6.17528,43.8247,ABL,3,1997.12,0.0418937,2.50693,0.000442678,2.99063
284.8,1996,1937.96,101325,0.0115144,194.298,0.0418968,6.18366,43.8163,ABL,3,1997.12,0.0418968,2.50628,0.000442594,2.99063
285,1996,1937.97,101325,0.0115136,194.298,0.0418998,6.19204,43.808,ABL,3,1997.11,0.0418998,2.50562,0.000442509,2.99063
285.2,1996,1937.98,101325,0.0115128,194.299,0.0419029,6.20042,43.7996,ABL,3,1997.11,0.0419029,2.50497,0.000442424,2.99063
285.4,1996,1937.99,101325,0.011512,194.299,0.0419059,6.2088,43.7912,ABL,3,1997.11,0.0419059,2.50431,0.00044234,2.99063
285.6,1996,1938,101325,0.0115112,194.3,0.0419089,6.21718,43.7828,ABL,3,1997.11,0.0419089,2.50366,0.000442255,2.99063
285.8,1996,1938.01,101325,0.0115104,194.3,0.0419119,6.22557,43.7744,ABL,3,1997.11,0.0419119,2.503,0.00044217,2.99063
286,1996,1938.02,101325,0.0115096,194.3,0.0419149,6.23395,43.7661,ABL,3,1997.11,0.0419149,2.50235,0.000442086,2.99063
286.2,1996,1938.03,101325,0.0115088,194.301,0.0419179,6.24233,43.7577,ABL,3,1997.11,0.0419179,2.5017,0.000442001,2.99063
286.4,1996,1938.04,101325,0.011508,194.301,0.0419209,6.25072,43.7493,ABL,3,1997.11,0.0419209,2.50104,0.000441916,2.99063
286.6,1996,1938.05,101325,0.0115072,194.302,0.0419239,6.2591,43.7409,ABL,3,1997.11,0.0419239,2.50039,0.000441832,2.99063
286.8,1996,1938.06,101325,0.0115064,194.302,0.0419268,6.26749,43.7325,ABL,3,1997.11,0.0419268,2.49974,0.000441747,2.99063
287,1996,1938.08,101325,0.0115056,194.302,0.0419298,6.27587,43.7241,ABL,3,1997.11,0.0419298,2.49908,0.000441662,2.99063
287.2,1996,1938.09,101325,0.0115047,194.303,0.0419327,6.28426,43.7157,ABL,3,1997.11,0.0419327,2.49843,0.000441577,2.99063
287.4,1996,1938.1,101325,0.0115039,194.303,0.0419357,6.29264,43.7074,ABL,3,1997.11,0.0419357,2.49777,0.000441493,2.99063
287.6,1996,1938.11,101325,0.0115031,194.304,0.0419386,6.30103,43.699,ABL,3,1997.11,0.0419386,2.49712,0.000441408,2.99062
287.8,1996,1938.12,101325,0.0115023,194.304,0.0419415,6.30942,43.6906,ABL,3,1997.11,0.0419415,2.49647,0.000441323,2.99062
288,1996,1938.13,101325,0.0115015,194.304,0.0419444,6.31781,43.6822,ABL,3,1997.11,0.0419444,2.49581,0.000441238,2.99062
288.2,1996,1938.14,101325,0.0115007,194.305,0.0419473,6.3262,43.6738,ABL,3,1997.11,0.0419473,2.49516,0.000441154,2.99062
288.4,1996,1938.15,101325,0.0114999,194.305,0.0419502,6.33459,43.6654,ABL,3,1997.11,0.0419502,2.49451,0.000441069,2.99062
288.6,1996,1938.16,101325,0.0114991,194.306,0.0419531,6.34298,43.657,ABL,3,1997.11,0.0419531,2.49385,0.000440984,2.99062
288.8,1996,1938.17,101325,0.0114983,194.306,0.041956,6.35137,43.6486,ABL,3,1997.11,0.041956,2.4932,0.0004409,2.99062
289,1996,1938.18,101325,0.0114975,194.306,0.0419588,6.35976,43.6402,ABL,3,1997.11,0.0419588,2.49255,0.000440815,2.99062
289.2,1996,1938.19,101325,0.0114967,194.307,0.0419617,6.36815,43.6318,ABL,3,1997.11,0.0419617,2.4919,0.00044073,2.99062
289.4,1996,1938.2,101325,0.0114959,194.307,0.0419645,6.37654,43.6235,ABL,3,1997.11,0.0419645,2.49124,0.000440645,2.99062
289.6,1996,1938.22,101325,0.0114951,194.308,0.0419674,6.38494,43.6151,ABL,3,1997.11,0.0419674,2.49059,0.00044056,2.99062
289.8,1996,1938.23,101325,0.0114943,194.308,0.0419702,6.39333,43.6067,ABL,3,1997.11,0.0419702,2.48994,0.000440476,2.99062
290,1996,1938.24,101325,0.0114935,194.308,0.041973,6.40173,43.5983,ABL,3,1997.11,0.041973,2.48929,0.000440391,2.99062
290.2,1996,1938.25,101325,0.0114927,194.309,0.0419758,6.41012,43.5899,ABL,3,1997.11,0.0419758,2.48863,0.000440306,2.99062
290.4,1996,1938.26,101325,0.0114919,194.309,0.0419786,6.41852,43.5815,ABL,3,1997.11,0.0419786,2.48798,0.000440221,2.99062
290.6,1996,1938.27,101325,0.0114911,194.309,0.0419814,6.42691,43.5731,ABL,3,1997.11,0.0419814,2.48733,0.000440136,2.99062
290.8,1996,1938.28,101325,0.0114903,194.31,0.0419842,6.43531,43.5647,ABL,3,1997.11,0.0419842,2.48668,0.000440052,2.99062
291,1996,1938.29,101325,0.0114895,194.31,0.041987,6.44371,43.5563,ABL,3,1997.11,0.041987,2.48602,0.000439967,2.99062
291.2,1996,1938.3,101325,0.0114887,194.311,0.0419898,6.4521,43.5479,ABL,3,1997.11,0.0419898,2.48537,0.000439882,2.99062
291.4,1996,1938.31,101325,0.0114879,194.311,0.0419925,6.4605,43.5395,ABL,3,1997.11,0.0419925,2.48472,0.000439797,2.99062
291.6,1996,1938.32,101325,0.0114871,194.311,0.0419953,6.4689,43.5311,ABL,3,1997.11,0.0419953,2.48407,0.000439712,2.99062
291.8,1996,1938.33,101325,0.0114863,194.312,0.041998,6.4773,43.5227,ABL,3,1997.11,0.041998,2.48342,0.000439627,2.99062
292,1996,1938.35,101325,0.0114855,194.312,0.0420008,6.4857,43.5143,ABL,3,1997.11,0.0420008,2.48276,0.000439543,2.99061
292.2,1996,1938.36,101325,0.0114847,194.313,0.0420035,6.4941,43.5059,ABL,3,1997.11,0.0420035,2.48211,0.000439458,2.99061
292.4,1996,1938.37,101325,0.0114839,194.313,0.0420062,6.5025,43.4975,ABL,3,1997.11,0.0420062,2.48146,0.000439373,2.99061
292.6,1996,1938.38,101325,0.0114831,194.313,0.0420089,6.5109,43.4891,ABL,3,1997.11,0.0420089,2.48081,0.000439288,2.99061
292.8,1996,1938.39,101325,0.0114823,194.314,0.0420116,6.51931,43.4807,ABL,3,1997.11,0.0420116,2.48016,0.000439203,2.99061
293,1996,1938.4,101325,0.0114815,194.314,0.0420143,6.52771,43.4723,ABL,3,1997.11,0.0420143,2.47951,0.000439118,2.99061
293.2,1996,1938.41,101325,0.0114807,194.315,0.042017,6.53611,43.4639,ABL,3,1997.11,0.042017,2.47885,0.000439033,2.99061
293.4,1996,1938.42,101325,0.0114799,194.315,0.0420197,6.54451,43.4555,ABL,3,1997.11,0.0420197,2.4782,0.000438949,2.99061
293.6,1996,1938.43,101325,0.0114791,194.315,0.0420223,6.55292,43.4471,ABL,3,1997.11,0.0420223,2.47755,0.000438864,2.99061
293.8,1996,1938.44,101325,0.0114783,194.316,0.042025,6.56132,43.4387,ABL,3,1997.11,0.042025,2.4769,0.000438779,2.99061
294,1996,1938.45,101325,0.0114775,194.316,0.0420276,6.56973,43.4303,ABL,3,1997.11,0.0420276,2.47625,0.000438694,2.99061
294.2,1996,1938.46,101325,0.0114767,194.317,0.0420303,6.57813,43.4219,ABL,3,1997.11,0.0420303,2.4756,0.000438609,2.99061
294.4,1996,1938.48,101325,0.0114759,194.317,0.0420329,6.58654,43.4135,ABL,3,1997.11,0.0420329,2.47495,0.000438524,2.99061
294.6,1996,1938.49,101325,0.0114751,194.317,0.0420355,6.59495,43.4051,ABL,3,1997.11,0.0420355,2.4743,0.000438439,2.99061
294.8,1996,1938.5,101325,0.0114743,194.318,0.0420381,6.60336,43.3966,ABL,3,1997.11,0.0420381,2.47365,0.000438354,2.99061
295,1996,1938.51,101325,0.0114735,194.318,0.0420408,6.61176,43.3882,ABL,3,1997.11,0.0420408,2.473,0.000438269,2.99061
295.2,1996,1938.52,101325,0.0114727,194.318,0.0420434,6.62017,43.3798,ABL,3,1997.11,0.0420434,2.47235,0.000438184,2.99061
295.4,1996,1938.53,101325,0.0114719,194.319,0.0420459,6.62858,43.3714,ABL,3,1997.11,0.0420459,2.4717,0.000438099,2.99061
295.6,1996,1938.54,101325,0.0114711,194.319,0.0420485,6.63699,43.363,ABL,3,1997.11,0.0420485,2.47104,0.000438014,2.99061
295.8,1996,1938.55,101325,0.0114703,194.32,0.0420511,6.6454,43.3546,ABL,3,1997.11,0.0420511,2.47039,0.00043793,2.99061
296,1996,1938.56,101325,0.0114695,194.32,0.0420537,6.65381,43.3462,ABL,3,1997.11,0.0420537,2.46974,0.000437845,2.99061
296.2,1996,1938.57,101325,0.0114687,194.32,0.0420562,6.66222,43.3378,ABL,3,1997.11,0.0420562,2.46909,0.00043776,2.99061
296.4,1996,1938.58,101325,0.0114679,194.321,0.0420588,6.67063,43.3294,ABL,3,1997.11,0.0420588,2.46844,0.000437675,2.99061
296.6,1996,1938.59,101325,0.0114671,194.321,0.0420613,6.67904,43.321,ABL,3,1997.11,0.0420613,2.46779,0.00043759,2.99061
296.8,1996,1938.61,101325,0.0114663,194.322,0.0420639,6.68746,43.3125,ABL,3,1997.11,0.0420639,2.46714,0.000437505,2.9906
297,1996,1938.62,101325,0.0114655,194.322,0.0420664,6.69587,43.3041,ABL,3,1997.11,0.0420664,2.46649,0.00043742,2.9906
297.2,1996,1938.63,101325,0.0114647,194.322,0.0420689,6.70428,43.2957,ABL,3,1997.11,0.0420689,2.46584,0.000437335,2.9906
297.4,1996,1938.64,101325,0.0114639,194.323,0.0420714,6.7127,43.2873,ABL,3,1997.11,0.0420714,2.46519,0.00043725,2.9906
297.6,1996,1938.65,101325,0.0114631,194.323,0.0420739,6.72111,43.2789,ABL,3,1997.11,0.0420739,2.46454,0.000437165,2.9906
297.8,1996,1938.66,101325,0.0114623,194.324,0.0420764,6.72953,43.2705,ABL,3,1997.11,0.0420764,2.4639,0.00043708,2.9906
