time,Twall,T1,P0,mdot,rho_ue_CH,sdot_mm_s,recession_mm,thickness_mm,Bg,Bc,Tw_nr,eps_surf,k_surf,iter,converged,resid_pct,mdot_g,mdot_c,T_24mm
8.18,1328.78,1000,101325,0.0115612,0.261144,0.168633,0,50,0.148459,0.142064,1328.78,0.877421,0.508467,2,1,-16.3678,0.0387692,0.0370973,1000
8.2,1329.01,1000,101325,0.0115182,0.261188,0.168801,0,50,0.147925,0.142182,1329.01,0.877446,0.508467,2,1,-16.3579,0.0386364,0.0371344,1000
8.22,1329.23,1000,101325,0.0114754,0.261232,0.168969,0,50,0.147394,0.142299,1329.23,0.877472,0.508467,2,1,-16.348,0.0385042,0.0371713,1000
8.24,1329.45,1000,101325,0.0114328,0.261276,0.169136,0,50,0.146867,0.142416,1329.45,0.877498,0.508467,2,1,-16.3382,0.0383729,0.037208,1000
8.26,1329.67,1000,101325,0.0113906,0.26132,0.169302,0,50,0.146343,0.142532,1329.67,0.877523,0.508467,2,1,-16.3285,0.0382423,0.0372445,1000
8.28,1329.9,1000,101325,0.0113486,0.261363,0.169466,0,50,0.145821,0.142647,1329.9,0.877549,0.508467,2,1,-16.3189,0.0381124,0.0372808,1000
8.3,1330.11,1000,101325,0.0113068,0.261406,0.16963,0,50,0.145303,0.142761,1330.11,0.877574,0.508467,2,1,-16.3093,0.0379832,0.0373169,1000
8.32,1330.33,1000,101325,0.0112653,0.261449,0.169793,0,50,0.144788,0.142875,1330.33,0.877599,0.508467,2,1,-16.2998,0.0378548,0.0373528,1000
8.34,1330.55,1000,101325,0.0112241,0.261492,0.169956,0,50,0.144276,0.142988,1330.55,0.877625,0.508467,2,1,-16.2903,0.0377271,0.0373884,1000
8.36,1330.76,1000,101325,0.0111832,0.261534,0.170117,0,50,0.143767,0.143101,1330.76,0.87765,0.508467,2,1,-16.2809,0.0376002,0.0374239,1000
8.38,1330.98,1000,101325,0.0111424,0.261576,0.170277,0,50,0.143261,0.143212,1330.98,0.877675,0.508467,2,1,-16.2716,0.0374739,0.0374592,1000
8.4,1331.19,1000,101325,0.011102,0.261618,0.170437,0,50,0.142759,0.143323,1331.19,0.8777,0.508467,2,1,-16.2624,0.0373484,0.0374943,1000
8.42,1331.4,1000,101325,0.0110618,0.26166,0.170595,0,50,0.142259,0.143434,1331.4,0.877725,0.508467,2,1,-16.2532,0.0372235,0.0375292,1000
8.44,1331.61,1000,101325,0.0110218,0.261702,0.170753,0,50,0.141762,0.143544,1331.61,0.877749,0.508467,2,1,-16.244,0.0370993,0.0375639,1000
8.46,1331.82,1000,101325,0.0109821,0.261743,0.17091,0,50,0.141267,0.143653,1331.82,0.877774,0.508467,2,1,-16.2349,0.0369759,0.0375984,1000
8.48,1332.03,1000,101325,0.0109426,0.261784,0.171065,0,50,0.140776,0.143761,1332.03,0.877799,0.508467,2,1,-16.2259,0.0368531,0.0376327,1000
8.5,1332.24,1000,101325,0.0109033,0.261825,0.171221,0,50,0.140288,0.143869,1332.24,0.877823,0.508467,2,1,-16.217,0.036731,0.0376668,1000
8.52,1332.44,1000,101325,0.0108643,0.261866,0.171375,0,50,0.139802,0.143976,1332.44,0.877848,0.508467,2,1,-16.2081,0.0366095,0.0377008,1000
8.54,1332.65,1000,101325,0.0108256,0.261906,0.171528,0,50,0.13932,0.144083,1332.65,0.877872,0.508467,2,1,-16.1993,0.0364888,0.0377345,1000
8.56,1332.85,1000,101325,0.010787,0.261946,0.171681,0,50,0.13884,0.144189,1332.85,0.877896,0.508467,2,1,-16.1905,0.0363687,0.0377681,1000
8.58,1333.05,1000,101325,0.0107487,0.261987,0.171832,0,50,0.138363,0.144294,1333.05,0.87792,0.508467,2,1,-16.1818,0.0362492,0.0378015,1000
8.6,1333.26,1000,101325,0.0107107,0.262026,0.171983,0,50,0.137888,0.144399,1333.26,0.877945,0.508467,2,1,-16.1731,0.0361304,0.0378347,1000
8.62,1333.46,1000,101325,0.0106728,0.262066,0.172133,0,50,0.137416,0.144503,1333.46,0.877969,0.508467,2,1,-16.1645,0.0360123,0.0378677,1000
8.64,1333.65,1000,101325,0.0106352,0.262105,0.172283,0,50,0.136947,0.144607,1333.65,0.877993,0.508467,2,1,-16.156,0.0358948,0.0379005,1000
8.66,1333.85,1000,101325,0.0105978,0.262145,0.172431,0,50,0.136481,0.14471,1333.85,0.878016,0.508467,2,1,-16.1475,0.0357779,0.0379332,1000
8.68,1334.05,1000,101325,0.0105606,0.262184,0.172579,0,50,0.136018,0.144812,1334.05,0.87804,0.508467,2,1,-16.1391,0.0356617,0.0379657,1000
8.7,1334.24,1000,101325,0.0105237,0.262222,0.172726,0,50,0.135557,0.144914,1334.24,0.878064,0.508467,2,1,-16.1307,0.0355461,0.037998,1000
8.72,1334.44,1000,101325,0.0104869,0.262261,0.172872,0,50,0.135098,0.145015,1334.44,0.878088,0.508467,2,1,-16.1224,0.0354311,0.0380302,1000
8.74,1334.63,1000,101325,0.0104504,0.262299,0.173017,0,50,0.134642,0.145116,1334.63,0.878111,0.508467,2,1,-16.1141,0.0353167,0.0380621,1000
8.76,1334.82,1000,101325,0.0104141,0.262338,0.173161,0,50,0.134189,0.145216,1334.82,0.878135,0.508467,2,1,-16.1059,0.035203,0.0380939,1000
8.78,1335.01,1000,101325,0.010378,0.262376,0.173305,0,50,0.133739,0.145315,1335.01,0.878158,0.508467,2,1,-16.0977,0.0350898,0.0381256,1000
8.8,1335.2,1000,101325,0.0103421,0.262413,0.173448,0,50,0.133291,0.145414,1335.2,0.878182,0.508467,2,1,-16.0896,0.0349773,0.038157,1000
8.82,1335.39,1000,101325,0.0103065,0.262451,0.17359,0,50,0.132845,0.145512,1335.39,0.878205,0.508467,2,1,-16.0816,0.0348654,0.0381883,1000
8.84,1335.58,1000,101325,0.010271,0.262489,0.173732,0,50,0.132402,0.14561,1335.58,0.878228,0.508467,2,1,-16.0736,0.034754,0.0382195,1000
8.86,1335.77,1000,101325,0.0102358,0.262526,0.173873,0,50,0.131961,0.145707,1335.77,0.878251,0.508467,2,1,-16.0656,0.0346433,0.0382504,1000
8.88,1335.95,1000,101325,0.0102007,0.262563,0.174013,0,50,0.131523,0.145804,1335.95,0.878274,0.508467,2,1,-16.0577,0.0345332,0.0382812,1000
8.9,1336.14,1000,101325,0.0101659,0.2626,0.174152,0,50,0.131087,0.1459,1336.14,0.878297,0.508467,2,1,-16.0499,0.0344236,0.0383119,1000
8.92,1336.32,1000,101325,0.0101312,0.262636,0.17429,0,50,0.130654,0.145996,1336.32,0.87832,0.508467,2,1,-16.0421,0.0343146,0.0383423,1000
8.94,1336.51,1000,101325,0.0100968,0.262673,0.174428,0,50,0.130223,0.146091,1336.51,0.878343,0.508467,2,1,-16.0343,0.0342062,0.0383727,1000
8.96,1336.69,1000,101325,0.0100625,0.262709,0.174565,0,50,0.129795,0.146186,1336.69,0.878366,0.508467,2,1,-16.0266,0.0340983,0.0384028,1000
8.98,1336.87,1000,101325,0.0100285,0.262745,0.174701,0,50,0.129368,0.14628,1336.87,0.878388,0.508467,2,1,-16.0189,0.033991,0.0384328,1000
9,1337.05,1000,101325,0.00999461,0.262781,0.174837,0,50,0.128945,0.146373,1337.05,0.878411,0.508467,2,1,-16.0113,0.0338843,0.0384627,1000
9.02,1337.23,1000,101325,0.00996095,0.262817,0.174972,0,50,0.128523,0.146466,1337.23,0.878434,0.508467,2,1,-16.0038,0.0337782,0.0384924,1000
9.04,1337.41,1000,101325,0.00992747,0.262853,0.175106,0,50,0.128104,0.146559,1337.41,0.878456,0.508467,2,1,-15.9963,0.0336725,0.0385219,1000
9.06,1337.58,1000,101325,0.00989419,0.262888,0.17524,0,50,0.127687,0.146651,1337.58,0.878478,0.508467,2,1,-15.9888,0.0335675,0.0385513,1000
9.08,1337.76,1000,101325,0.00986109,0.262923,0.175373,0,50,0.127273,0.146742,1337.76,0.878501,0.508467,2,1,-15.9814,0.033463,0.0385805,1000
9.1,1337.93,1000,101325,0.00982819,0.262958,0.175505,0,50,0.12686,0.146833,1337.93,0.878523,0.508467,2,1,-15.974,0.033359,0.0386096,1000
9.12,1338.11,1000,101325,0.00979546,0.262993,0.175636,0,50,0.12645,0.146924,1338.11,0.878545,0.508467,2,1,-15.9667,0.0332556,0.0386385,1000
9.14,1338.28,1000,101325,0.00976292,0.263028,0.175767,0,50,0.126042,0.147014,1338.28,0.878567,0.508467,2,1,-15.9594,0.0331527,0.0386673,1000
9.16,1338.45,1000,101325,0.00973057,0.263062,0.175897,0,50,0.125636,0.147104,1338.45,0.878589,0.508467,2,1,-15.9521,0.0330503,0.038696,1000
9.18,1338.62,1000,101325,0.00969839,0.263097,0.176027,0,50,0.125233,0.147193,1338.62,0.878611,0.508467,2,1,-15.9449,0.0329484,0.0387244,1000
9.2,1338.8,1000,101325,0.0096664,0.263131,0.176155,0,50,0.124832,0.147281,1338.8,0.878633,0.508467,2,1,-15.9378,0.0328471,0.0387528,1000
9.22,1338.96,1000,101325,0.00963458,0.263165,0.176284,0,50,0.124432,0.147369,1338.96,0.878655,0.508467,2,1,-15.9307,0.0327463,0.038781,1000
9.24,1339.13,1000,101325,0.00960294,0.263199,0.176411,0,50,0.124035,0.147457,1339.13,0.878677,0.508467,2,1,-15.9236,0.032646,0.038809,1000
9.26,1339.3,1000,101325,0.00957147,0.263232,0.176538,0,50,0.123641,0.147544,1339.3,0.878699,0.508467,2,1,-15.9166,0.0325462,0.038837,1000
9.28,1339.47,1000,101325,0.00954018,0.263266,0.176664,0,50,0.123248,0.147631,1339.47,0.87872,0.508467,2,1,-15.9096,0.032447,0.0388647,1000
9.3,1339.63,1000,101325,0.00950906,0.263299,0.17679,0,50,0.122857,0.147717,1339.63,0.878742,0.508467,2,1,-15.9026,0.0323482,0.0388924,1000
9.32,1339.8,1000,101325,0.00947811,0.263332,0.176915,0,50,0.122468,0.147803,1339.8,0.878764,0.508467,2,1,-15.8957,0.0322499,0.0389199,1000
9.34,1339.96,1000,101325,0.00944734,0.263365,0.177039,0,50,0.122082,0.147888,1339.96,0.878785,0.508467,2,1,-15.8889,0.0321522,0.0389472,1000
9.36,1340.13,1000,101325,0.00941673,0.263398,0.177163,0,50,0.121697,0.147973,1340.13,0.878806,0.508467,2,1,-15.8821,0.0320549,0.0389744,1000
9.38,1340.29,1000,101325,0.00938629,0.263431,0.177286,0,50,0.121315,0.148057,1340.29,0.878828,0.508467,2,1,-15.8753,0.0319581,0.0390015,1000
9.4,1340.45,1000,101325,0.00935601,0.263464,0.177408,0,50,0.120934,0.148141,1340.45,0.878849,0.508467,2,1,-15.8685,0.0318618,0.0390285,1000
9.42,1340.61,1000,101325,0.0093259,0.263496,0.17753,0,50,0.120556,0.148225,1340.61,0.87887,0.508467,2,1,-15.8618,0.031766,0.0390553,1000
9.44,1340.77,1000,101325,0.00929595,0.263528,0.177651,0,50,0.120179,0.148308,1340.77,0.878891,0.508467,2,1,-15.8552,0.0316707,0.0390819,1000
9.46,1340.93,1000,101325,0.00926617,0.26356,0.177772,0,50,0.119805,0.14839,1340.93,0.878912,0.508467,2,1,-15.8485,0.0315758,0.0391085,1000
9.48,1341.09,1000,101325,0.00923654,0.263592,0.177892,0,50,0.119432,0.148473,1341.09,0.878933,0.508467,2,1,-15.842,0.0314814,0.0391349,1000
9.5,1341.25,1000,101325,0.00920708,0.263624,0.178011,0,50,0.119061,0.148554,1341.25,0.878954,0.508467,2,1,-15.8354,0.0313875,0.0391612,1000
9.52,1341.4,1000,101325,0.00917777,0.263656,0.17813,0,50,0.118693,0.148636,1341.4,0.878975,0.508467,2,1,-15.8289,0.031294,0.0391873,1000
9.54,1341.56,1000,101325,0.00914862,0.263687,0.178248,0,50,0.118326,0.148717,1341.56,0.878996,0.508467,2,1,-15.8224,0.0312011,0.0392134,1000
9.56,1341.72,1000,101325,0.00911963,0.263718,0.178366,0,50,0.117961,0.148797,1341.72,0.879017,0.508467,2,1,-15.816,0.0311085,0.0392393,1000
9.58,1341.87,1000,101325,0.00909079,0.263749,0.178483,0,50,0.117598,0.148877,1341.87,0.879038,0.508467,2,1,-15.8096,0.0310165,0.039265,1000
9.6,1342.02,1000,101325,0.00906211,0.26378,0.1786,0,50,0.117237,0.148957,1342.02,0.879058,0.508467,2,1,-15.8033,0.0309248,0.0392907,1000
9.62,1342.18,1000,101325,0.00903358,0.263811,0.178716,0,50,0.116877,0.149036,1342.18,0.879079,0.508467,2,1,-15.7969,0.0308337,0.0393162,1000
9.64,1342.33,1000,101325,0.0090052,0.263842,0.178831,0,50,0.11652,0.149115,1342.33,0.879099,0.508467,2,1,-15.7907,0.0307429,0.0393416,1000
9.66,1342.48,1000,101325,0.00897697,0.263873,0.178946,0,50,0.116164,0.149194,1342.48,0.87912,0.508467,2,1,-15.7844,0.0306527,0.0393668,1000
9.68,1342.63,1000,101325,0.00894889,0.263903,0.17906,0,50,0.115811,0.149272,1342.63,0.87914,0.508467,2,1,-15.7782,0.0305628,0.039392,1000
9.7,1342.78,1000,101325,0.00892096,0.263933,0.179174,0,50,0.115459,0.149349,1342.78,0.879161,0.508467,2,1,-15.772,0.0304734,0.039417,1000
9.72,1342.93,1000,101325,0.00889318,0.263964,0.179287,0,50,0.115108,0.149427,1342.93,0.879181,0.508467,2,1,-15.7659,0.0303845,0.0394419,1000
9.74,1343.08,1000,101325,0.00886554,0.263994,0.1794,0,50,0.11476,0.149503,1343.08,0.879201,0.508467,2,1,-15.7597,0.0302959,0.0394667,1000
9.76,1343.22,1000,101325,0.00883805,0.264023,0.179512,0,50,0.114413,0.14958,1343.22,0.879221,0.508467,2,1,-15.7537,0.0302078,0.0394913,1000
9.78,1343.37,1000,101325,0.0088107,0.264053,0.179623,0,50,0.114068,0.149656,1343.37,0.879241,0.508467,2,1,-15.7476,0.0301202,0.0395159,1000
9.8,1343.52,1000,101325,0.00878349,0.264083,0.179734,0,50,0.113725,0.149732,1343.52,0.879261,0.508467,2,1,-15.7416,0.0300329,0.0395403,1000
9.82,1343.66,1000,101325,0.00875642,0.264112,0.179845,0,50,0.113384,0.149807,1343.66,0.879281,0.508467,2,1,-15.7356,0.0299461,0.0395646,1000
9.84,1343.81,1000,101325,0.0087295,0.264141,0.179955,0,50,0.113044,0.149882,1343.81,0.879301,0.508467,2,1,-15.7297,0.0298597,0.0395888,1000
9.86,1343.95,1000,101325,0.00870271,0.264171,0.180064,0,50,0.112706,0.149956,1343.95,0.879321,0.508467,2,1,-15.7238,0.0297737,0.0396129,1000
9.88,1344.09,1000,101325,0.00867607,0.2642,0.180173,0,50,0.11237,0.150031,1344.09,0.879341,0.508467,2,1,-15.7179,0.0296881,0.0396368,1000
9.9,1344.24,1000,101325,0.00864956,0.264229,0.180281,0,50,0.112035,0.150104,1344.24,0.879361,0.508467,2,1,-15.7121,0.0296029,0.0396607,1000
9.92,1344.38,1000,101325,0.00862318,0.264257,0.180389,0,50,0.111702,0.150178,1344.38,0.879381,0.508467,2,1,-15.7063,0.0295182,0.0396844,1000
9.94,1344.52,1000,101325,0.00859695,0.264286,0.180496,0,50,0.111371,0.150251,1344.52,0.8794,0.508467,2,1,-15.7005,0.0294338,0.039708,1000
9.96,1344.66,1000,101325,0.00857084,0.264315,0.180603,0,50,0.111041,0.150324,1344.66,0.87942,0.508467,2,1,-15.6947,0.0293498,0.0397316,1000
9.98,1344.8,1000,101325,0.00854488,0.264343,0.18071,0,50,0.110713,0.150396,1344.8,0.879439,0.508467,2,1,-15.689,0.0292663,0.039755,1000
10,1344.94,1000,101325,0.00851904,0.264371,0.180815,0,50,0.110387,0.150468,1344.94,0.879459,0.508467,2,1,-15.6833,0.0291831,0.0397782,1000
10.02,1345.08,1000,101325,0.00849333,0.264399,0.180921,0,50,0.110062,0.15054,1345.08,0.879478,0.508467,2,1,-15.6777,0.0291003,0.0398014,1000
10.04,1345.21,1000,101325,0.00846776,0.264427,0.181026,0,50,0.109739,0.150611,1345.21,0.879498,0.508467,2,1,-15.6721,0.0290179,0.0398245,1000
10.06,1345.35,1000,101325,0.00844232,0.264455,0.18113,0,50,0.109417,0.150682,1345.35,0.879517,0.508467,2,1,-15.6665,0.0289359,0.0398474,1000
10.08,1345.49,1000,101325,0.008417,0.264483,0.181234,0,50,0.109097,0.150752,1345.49,0.879536,0.508467,2,1,-15.6609,0.0288543,0.0398703,1000
10.1,1345.62,1000,101325,0.00839181,0.26451,0.181337,0,50,0.108779,0.150823,1345.62,0.879555,0.508467,2,1,-15.6554,0.0287731,0.039893,1000
10.12,1345.76,1000,101325,0.00836675,0.264538,0.18144,0,50,0.108462,0.150893,1345.76,0.879575,0.508467,2,1,-15.6499,0.0286923,0.0399157,1000
10.14,1345.89,1000,101325,0.00834182,0.264565,0.181542,0,50,0.108146,0.150962,1345.89,0.879594,0.508467,2,1,-15.6444,0.0286118,0.0399382,1000
10.16,1346.03,1000,101325,0.00831701,0.264593,0.181644,0,50,0.107832,0.151031,1346.03,0.879613,0.508467,2,1,-15.6389,0.0285317,0.0399606,1000
10.18,1346.16,1000,101325,0.00829233,0.26462,0.181746,0,50,0.10752,0.1511,1346.16,0.879632,0.508467,2,1,-15.6335,0.028452,0.039983,1000
10.2,1346.29,1000,101325,0.00826776,0.264647,0.181847,0,50,0.107209,0.151169,1346.29,0.879651,0.508467,2,1,-15.6281,0.0283726,0.0400052,1000
10.22,1346.42,1000,101325,0.00824333,0.264673,0.181947,0,50,0.1069,0.151237,1346.42,0.879669,0.508467,2,1,-15.6228,0.0282937,0.0400273,1000
10.24,1346.55,1000,101325,0.00821901,0.2647,0.182047,0,50,0.106592,0.151305,1346.55,0.879688,0.508467,2,1,-15.6174,0.028215,0.0400493,1000
10.26,1346.68,1000,101325,0.00819481,0.264727,0.182147,0,50,0.106286,0.151372,1346.68,0.879707,0.508467,2,1,-15.6121,0.0281368,0.0400712,1000
10.28,1346.81,1000,101325,0.00817074,0.264753,0.182246,0,50,0.105981,0.15144,1346.81,0.879726,0.508467,2,1,-15.6069,0.0280589,0.0400931,1000
10.3,1346.94,1000,101325,0.00814678,0.26478,0.182345,0,50,0.105678,0.151506,1346.94,0.879745,0.508467,2,1,-15.6016,0.0279814,0.0401148,1000
10.32,1347.07,1000,101325,0.00812294,0.264806,0.182443,0,50,0.105376,0.151573,1347.07,0.879763,0.508467,2,1,-15.5964,0.0279042,0.0401364,1000
10.34,1347.2,1000,101325,0.00809922,0.264832,0.182541,0,50,0.105075,0.151639,1347.2,0.879782,0.508467,2,1,-15.5912,0.0278274,0.0401579,1000
10.36,1347.33,1000,101325,0.00807562,0.264858,0.182638,0,50,0.104776,0.151705,1347.33,0.8798,0.508467,2,1,-15.586,0.0277509,0.0401793,1000
10.38,1347.45,1000,101325,0.00805213,0.264884,0.182735,0,50,0.104479,0.151771,1347.45,0.879819,0.508467,2,1,-15.5809,0.0276748,0.0402006,1000
10.4,1347.58,1000,101325,0.00802875,0.26491,0.182831,0,50,0.104183,0.151836,1347.58,0.879837,0.508467,2,1,-15.5758,0.027599,0.0402219,1000
10.42,1347.71,1000,101325,0.0080055,0.264936,0.182927,0,50,0.103888,0.151901,1347.71,0.879856,0.508467,2,1,-15.5707,0.0275236,0.040243,1000
10.44,1347.83,1000,101325,0.00798235,0.264961,0.183023,0,50,0.103594,0.151966,1347.83,0.879874,0.508467,2,1,-15.5656,0.0274485,0.040264,1000
10.46,1347.96,1000,101325,0.00795932,0.264987,0.183118,0,50,0.103302,0.15203,1347.96,0.879892,0.508467,2,1,-15.5606,0.0273738,0.040285,1000
10.48,1348.08,1000,101325,0.0079364,0.265012,0.183213,0,50,0.103012,0.152094,1348.08,0.87991,0.508467,2,1,-15.5556,0.0272994,0.0403058,1000
10.5,1348.2,1000,101325,0.00791359,0.265037,0.183307,0,50,0.102722,0.152158,1348.2,0.879929,0.508467,2,1,-15.5506,0.0272253,0.0403265,1000
10.52,1348.33,1000,101325,0.00789089,0.265062,0.183401,0,50,0.102435,0.152222,1348.33,0.879947,0.508467,2,1,-15.5456,0.0271516,0.0403472,1000
10.54,1348.45,1000,101325,0.0078683,0.265087,0.183494,0,50,0.102148,0.152285,1348.45,0.879965,0.508467,2,1,-15.5407,0.0270782,0.0403678,1000
10.56,1348.57,1000,101325,0.00784582,0.265112,0.183588,0,50,0.101863,0.152348,1348.57,0.879983,0.508467,2,1,-15.5358,0.0270051,0.0403882,1000
10.58,1348.69,1000,101325,0.00782344,0.265137,0.18368,0,50,0.101579,0.15241,1348.69,0.880001,0.508467,2,1,-15.5309,0.0269324,0.0404086,1000
10.6,1348.81,1000,101325,0.00780118,0.265162,0.183772,0,50,0.101296,0.152473,1348.81,0.880019,0.508467,2,1,-15.5261,0.02686,0.0404289,1000
10.62,1348.93,1000,101325,0.00777902,0.265186,0.183864,0,50,0.101015,0.152535,1348.93,0.880037,0.508467,2,1,-15.5212,0.0267879,0.0404491,1000
10.64,1349.05,1000,101325,0.00775697,0.265211,0.183955,0,50,0.100735,0.152596,1349.05,0.880054,0.508467,2,1,-15.5164,0.0267161,0.0404692,1000
10.66,1349.17,1000,101325,0.00773502,0.265235,0.184046,0,50,0.100457,0.152658,1349.17,0.880072,0.508467,2,1,-15.5116,0.0266447,0.0404892,1000
10.68,1349.29,1000,101325,0.00771318,0.26526,0.184137,0,50,0.100179,0.152719,1349.29,0.88009,0.508467,2,1,-15.5069,0.0265735,0.0405091,1000
10.7,1349.41,1000,101325,0.00769144,0.265284,0.184227,0,50,0.0999031,0.15278,1349.41,0.880108,0.508467,2,1,-15.5021,0.0265027,0.040529,1000
10.72,1349.52,1000,101325,0.00766979,0.265308,0.184317,0,50,0.0996283,0.15284,1349.52,0.880125,0.508467,2,1,-15.4974,0.0264322,0.0405488,1000
10.74,1349.64,1000,101325,0.00764825,0.265332,0.184407,0,50,0.0993548,0.152901,1349.64,0.880143,0.508467,2,1,-15.4926,0.026362,0.0405685,1000
10.76,1349.76,1000,101325,0.00762681,0.265356,0.184496,0,50,0.0990826,0.152961,1349.76,0.88016,0.508467,2,1,-15.4879,0.0262922,0.0405881,1000
10.78,1349.87,1000,101325,0.00760547,0.265379,0.184584,0,50,0.0988116,0.153021,1349.87,0.880178,0.508467,2,1,-15.4833,0.0262226,0.0406076,1000
10.8,1349.99,1000,101325,0.00758423,0.265403,0.184673,0,50,0.0985418,0.15308,1349.99,0.880195,0.508467,2,1,-15.4786,0.0261533,0.040627,1000
10.82,1350.11,1000,101325,0.00756309,0.265427,0.18476,0,50,0.0982732,0.15314,1350.11,0.880213,0.508467,2,1,-15.474,0.0260844,0.0406463,1000
10.84,1350.22,1000,101325,0.00754204,0.26545,0.184848,0,50,0.0980059,0.153198,1350.22,0.88023,0.508467,2,1,-15.4693,0.0260157,0.0406656,1000
10.86,1350.34,1000,101325,0.0075211,0.265473,0.184935,0,50,0.0977398,0.153257,1350.34,0.880247,0.508467,2,1,-15.4647,0.0259474,0.0406847,1000
10.88,1350.45,1000,101325,0.00750025,0.265497,0.185022,0,50,0.0974749,0.153315,1350.45,0.880265,0.508467,2,1,-15.4602,0.0258793,0.0407038,1000
10.9,1350.56,1000,101325,0.00747951,0.26552,0.185108,0,50,0.0972112,0.153374,1350.56,0.880282,0.508467,2,1,-15.4556,0.0258115,0.0407228,1000
10.92,1350.68,1000,101325,0.00745885,0.265543,0.185194,0,50,0.0969488,0.153431,1350.68,0.880299,0.508467,2,1,-15.4511,0.0257441,0.0407417,1000
10.94,1350.79,1000,101325,0.0074383,0.265566,0.185279,0,50,0.0966874,0.153489,1350.79,0.880316,0.508467,2,1,-15.4466,0.0256769,0.0407605,1000
10.96,1350.9,1000,101325,0.00741784,0.265589,0.185364,0,50,0.0964273,0.153546,1350.9,0.880333,0.508467,2,1,-15.4421,0.02561,0.0407793,1000
10.98,1351.01,1000,101325,0.00739747,0.265611,0.185449,0,50,0.0961684,0.153603,1351.01,0.88035,0.508467,2,1,-15.4377,0.0255435,0.0407979,1000
11,1351.12,1000,101325,0.0073772,0.265634,0.185534,0,50,0.0959106,0.15366,1351.12,0.880367,0.508467,2,1,-15.4332,0.0254772,0.0408165,1000
11.02,1351.23,1000,101325,0.00735702,0.265657,0.185618,0,50,0.0956539,0.153717,1351.23,0.880384,0.508467,2,1,-15.4288,0.0254111,0.040835,1000
11.04,1351.34,1000,101325,0.00733694,0.265679,0.185702,0,50,0.0953984,0.153773,1351.34,0.880401,0.508467,2,1,-15.4244,0.0253454,0.0408534,1000
11.06,1351.45,1000,101325,0.00731695,0.265702,0.185785,0,50,0.0951441,0.153829,1351.45,0.880418,0.508467,2,1,-15.42,0.02528,0.0408718,1000
11.08,1351.56,1000,101325,0.00729704,0.265724,0.185868,0,50,0.0948909,0.153885,1351.56,0.880435,0.508467,2,1,-15.4157,0.0252148,0.04089,1000
11.1,1351.67,1000,101325,0.00727723,0.265746,0.18595,0,50,0.0946388,0.153941,1351.67,0.880452,0.508467,2,1,-15.4113,0.0251499,0.0409082,1000
11.12,1351.78,1000,101325,0.00725752,0.265768,0.186033,0,50,0.0943878,0.153996,1351.78,0.880469,0.508467,2,1,-15.407,0.0250853,0.0409263,1000
11.14,1351.89,1000,101325,0.00723789,0.26579,0.186115,0,50,0.094138,0.154051,1351.89,0.880485,0.508467,2,1,-15.4027,0.025021,0.0409443,1000
11.16,1351.99,1000,101325,0.00721835,0.265812,0.186196,0,50,0.0938892,0.154106,1351.99,0.880502,0.508467,2,1,-15.3984,0.0249569,0.0409623,1000
11.18,1352.1,1000,101325,0.00719889,0.265834,0.186278,0,50,0.0936416,0.15416,1352.1,0.880518,0.508467,2,1,-15.3942,0.0248931,0.0409802,1000
11.2,1352.21,1000,101325,0.00717953,0.265856,0.186358,0,50,0.093395,0.154215,1352.21,0.880535,0.508467,2,1,-15.39,0.0248296,0.040998,1000
11.22,1352.31,1000,101325,0.00716025,0.265877,0.186439,0,50,0.0931496,0.154269,1352.31,0.880552,0.508467,2,1,-15.3857,0.0247664,0.0410157,1000
11.24,1352.42,1000,101325,0.00714107,0.265899,0.186519,0,50,0.0929052,0.154323,1352.42,0.880568,0.508467,2,1,-15.3816,0.0247034,0.0410333,1000
11.26,1352.52,1000,101325,0.00712196,0.26592,0.186599,0,50,0.0926619,0.154376,1352.52,0.880585,0.508467,2,1,-15.3774,0.0246407,0.0410509,1000
11.28,1352.63,1000,101325,0.00710295,0.265942,0.186679,0,50,0.0924196,0.15443,1352.63,0.880601,0.508467,2,1,-15.3732,0.0245783,0.0410684,1000
11.3,1352.73,1000,101325,0.00708402,0.265963,0.186758,0,50,0.0921785,0.154483,1352.73,0.880617,0.508467,2,1,-15.3691,0.0245161,0.0410859,1000
11.32,1352.84,1000,101325,0.00706517,0.265984,0.186837,0,50,0.0919383,0.154536,1352.84,0.880634,0.508467,2,1,-15.365,0.0244542,0.0411032,1000
11.34,1352.94,1000,101325,0.00704641,0.266005,0.186915,0,50,0.0916992,0.154588,1352.94,0.88065,0.508467,2,1,-15.3609,0.0243925,0.0411205,1000
11.36,1353.04,1000,101325,0.00702773,0.266026,0.186993,0,50,0.0914612,0.154641,1353.04,0.880666,0.508467,2,1,-15.3568,0.0243311,0.0411377,1000
11.38,1353.14,1000,101325,0.00700914,0.266047,0.187071,0,50,0.0912242,0.154693,1353.14,0.880682,0.508467,2,1,-15.3527,0.02427,0.0411548,1000
11.4,1353.24,1000,101325,0.00699063,0.266068,0.187149,0,50,0.0909882,0.154745,1353.24,0.880698,0.508467,2,1,-15.3487,0.0242091,0.0411719,1000
11.42,1353.35,1000,101325,0.0069722,0.266089,0.187226,0,50,0.0907532,0.154797,1353.35,0.880715,0.508467,2,1,-15.3447,0.0241485,0.0411889,1000
